"","osm_id","osm_user","osm_uid","osm_version","osm_changeset","osm_timestamp","access","addr:housename","addr:housenumber","addr:place","addr:city","addr:country","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","capital","construction","covered","culvert","cutting","denomination","disused","ele","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tunnel","water","waterway","wetland","width","wood","z_order","way"
"1422",612007747,"ebrelsford","19239","8","6650941","2010-12-13T19:02:17Z","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UN-Habitat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000000000E00C414F4148E17A149EDD01C1"
"1423",769113031,"ebrelsford","19239","4","6650941","2010-12-13T19:03:45Z","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shosho",NA,NA,NA,"Shosho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8F6226414F4185EB51B806E001C1"
"1424",769082389,"ebrelsford","19239","6","6650941","2010-12-13T19:02:08Z","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"drinking_water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B8BE26414F41A4703D0ACDDF01C1"
"1425",769082382,"ebrelsford","19239","4","6012696","2010-10-11T15:29:45Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cliff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B81E27414F417B14AE47CBDF01C1"
"1426",708750160,"ebrelsford","19239","2","6012696","2010-10-11T15:29:23Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nyasira Chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B89E22414F411F85EB5136DE01C1"
"1427",769082376,"ebrelsford","19239","3","6012696","2010-10-11T15:29:40Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hot shower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F5A82C414F410AD7A37075DE01C1"
"1428",612009101,"Josef73","213831","2","18671139","2013-11-02T08:31:56Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"maunt kamel shop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kiosk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A14AEF3404F41A4703D0AFBD901C1"
"1429",612007750,"JeLuF","18675","2","3620995","2010-01-14T23:05:16Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentecostal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIC Church",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000052B81E2501414F411F85EB5142DC01C1"
"1430",771218442,"ebrelsford","19239","4","5986772","2010-10-08T15:08:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000B81E856BD0404F4133333333A9D901C1"
"1431",795764942,"ebrelsford","19239","2","5986772","2010-10-08T15:06:53Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waste_disposal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8F62F5404F4148E17A14C8D901C1"
"1432",612009106,"Josef73","213831","2","18671139","2013-11-02T08:31:56Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sistor salon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hairdresser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00006666664608414F41B81E85EB11D801C1"
"1433",612009117,"Josef73","213831","2","18671139","2013-11-02T08:31:56Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tosh kinyozi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hairdresser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B89E5C414F413D0AD7A3E0DB01C1"
"1434",612009114,"Josef73","213831","2","18671139","2013-11-02T08:31:55Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kinyozi shop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hairdresser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00007B14AE074E414F41F6285C8FEEDA01C1"
"1435",612007014,"Mathbau","69102","2","5840008","2010-09-21T19:35:27Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protestant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vision of Holy Spirit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00005C8FC21522414F413D0AD7A3AED701C1"
"1436",612009127,"Josef73","213831","2","18671139","2013-11-02T08:31:51Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alpha hotel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kiosk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000052B81E65D9414F41D7A3703DE6DF01C1"
"1437",612008709,"ebrelsford","19239","4","5465814","2010-08-11T19:05:16Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hospital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rail Side Clinic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00007B14AE67B4414F413D0AD7A3BCDF01C1"
"1438",2952263124,"JamesLC","555655","5","27893083","2015-01-03T18:37:27Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raibow Educational Centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A9999F9BC3F4F4152B81E8549D701C1"
"1439",2952263122,"JamesLC","555655","5","27893083","2015-01-03T18:36:44Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasoha Pre-school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A999939CA3F4F41AE47E17A46D501C1"
"1440",612008726,"xybot","70696","2","11100494","2012-03-26T03:42:56Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Posho Mill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A999979C23F4F41666666665CD401C1"
"1441",612008958,"regynnah","261043","5","14172313","2012-12-06T08:10:42Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Edith Clinic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000B81E852BC23F4F4148E17A143CD401C1"
"1442",2952263120,"JamesLC","555655","5","27893083","2015-01-03T18:35:39Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desert Stream School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00005C8FC235E13F4F41B81E85EB6BD401C1"
"1443",612008731,"Manu1400","181135","8","19292003","2013-12-05T16:14:06Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malendo Chemist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000A4703D6AC83F4F41B81E85EB1BD301C1"
"1444",712877069,"JamesLC","555655","10","27893083","2015-01-03T18:36:34Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kibera Slum Educational Program",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B87EA33F4F413333333307D101C1"
"1445",612008733,"millicentoo","261052","2","14693590","2013-01-18T08:20:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boys to Men Kinyozi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hairdresser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000085EB5198D63F4F417B14AE476FD201C1"
"1446",612008734,"millicentoo","261052","2","14693590","2013-01-18T08:20:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasho Mini Store",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"convenience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD763D93F4F415C8FC2F556D201C1"
"1447",713194100,"cquest","158826","3","11697076","2012-05-25T10:17:58Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A999939E03F4F4152B81E8545D201C1"
"1448",2953922777,"JamesLC","555655","7","27893083","2015-01-03T18:36:52Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magoso School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000C3F528BC9E3F4F413D0AD7A3E2CE01C1"
"1449",771208481,"millicentoo","261052","9","14693590","2013-01-18T08:20:13Z","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17A340A404F4152B81E8537D101C1"
"1450",612008480,"anekeya","261053","4","14316452","2012-12-18T10:04:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manchester United Video Show",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"video_sells","video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD7A31E404F41CDCCCCCC7CD201C1"
"1451",612007687,"anekeya","261053","4","14316452","2012-12-18T10:04:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linker Video Show",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"video_sells","video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000AE47E17A1B404F41B81E85EB3FD201C1"
"1452",752219201,"JamesLC","555655","10","27893083","2015-01-03T18:38:22Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YMCA School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A9999991E404F41F6285C8F80D001C1"
"1453",612009159,"millicentoo","261052","7","14693590","2013-01-18T08:20:13Z","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000D7A3705D31404F4148E17A14DAD001C1"
"1454",612011372,"ebrelsford","19239","2","5646495","2010-08-31T15:39:03Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"library",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christ the King Library",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000066666646EA3F4F41AE47E17A14D001C1"
"1455",748805433,"JamesLC","555655","11","27893083","2015-01-03T18:36:25Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kibera Church Of God Primary School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8FA2FC3F4F41713D0AD777CF01C1"
"1456",2984275384,"JamesLC","555655","3","27893083","2015-01-03T18:35:55Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gospel Revival Academy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F5E823404F4114AE47E11ACF01C1"
"1457",771235545,"ebrelsford","19239","4","6650941","2010-12-13T19:02:37Z","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00007B14AE274E404F41F6285C8F72D601C1"
"1458",771235560,"ebrelsford","19239","4","6650941","2010-12-13T19:02:38Z","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00000000000058404F41C3F5285C27D501C1"
"1459",612008483,"millicentoo","261052","4","14693590","2013-01-18T08:20:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Step into Kijiji Video Show",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000CDCCCC4C68404F417B14AE4763D501C1"
"1460",612007696,"millicentoo","261052","4","14693590","2013-01-18T08:20:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shimba Hills Video Hall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000713D0A5767404F41C3F5285C3BD501C1"
"1461",771235542,"ebrelsford","19239","4","6650941","2010-12-13T19:02:21Z","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000B81E85EB3B404F4185EB51B8C4D301C1"
"1462",612007707,"anekeya","261053","4","14316452","2012-12-18T10:04:23Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Base View Video Hall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"video_sells","video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00000000008083404F41F6285C8F20D501C1"
"1463",771235531,"ebrelsford","19239","5","6650941","2010-12-13T19:03:16Z","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000033333313AB404F411F85EB51D8D501C1"
"1464",771235529,"ebrelsford","19239","5","6650941","2010-12-13T19:02:17Z","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000033333393AC404F4148E17A14D8D501C1"
"1465",771235522,"millicentoo","261052","6","14693590","2013-01-18T08:20:13Z","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B81E8E404F413D0AD7A3F8D401C1"
"1466",612011373,"anekeya","261053","4","7793143","2011-04-07T10:26:28Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagle's Family Clinic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000014AE47E1A1404F4152B81E85DBD301C1"
"1467",2847951200,"JamesLC","555655","7","27893083","2015-01-03T18:35:50Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glory Primary School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000295C8FA247404F41A4703D0A31D201C1"
"1468",612007709,"ebrelsford","19239","6","6650941","2010-12-13T19:03:22Z","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.D.F Public Toilets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00001F85EB5142404F413D0AD7A3F8D101C1"
